numerai_ticker	yahoo_ticker	updated_at
9911 HK	9911.HK	2025-01-22 17:27:11.009300+09:00
9914 TW	9914.TW	2025-01-22 17:27:11.009300+09:00
9917 TW	9917.TW	2025-01-22 17:27:11.009300+09:00
992 HK	LNVGY	2025-01-22 17:27:11.009300+09:00
9921 TW	9921.TW	2025-01-22 17:27:11.009300+09:00
9923 HK	YHEKF	2025-01-22 17:27:11.009300+09:00
9926 HK	9926.HK	2025-01-22 17:27:11.009300+09:00
9933 TW	9933.TW	2025-01-22 17:27:11.009300+09:00
9934 JP	9934.T	2025-01-22 17:27:11.009300+09:00
9936 JP	9936.T	2025-01-22 17:27:11.009300+09:00
9939 TW	9939.TW	2025-01-22 17:27:11.009300+09:00
9941 TW	9941.TW	2025-01-22 17:27:11.009300+09:00
9945 TW	9945.TW	2025-01-22 17:27:11.009300+09:00
9948 JP	688088.SS	2025-01-22 17:27:11.009300+09:00
9958 TW	9958.TW	2025-01-22 17:27:11.009300+09:00
9960 JP	9960.T	2025-01-22 17:27:11.009300+09:00
9961 HK	TCOM.VI	2025-01-22 17:27:11.009300+09:00
9962 JP	9962.T	2025-01-22 17:27:11.009300+09:00
9969 HK	688428.SS	2025-01-22 17:27:11.009300+09:00
9979 HK	9979.HK	2025-01-22 17:27:11.009300+09:00
9983 JP	9983.T	2025-01-22 17:27:11.009300+09:00
9984 JP	9984.T	2025-01-22 17:27:11.009300+09:00
9987 JP	9987.T	2025-01-22 17:27:11.009300+09:00
9988 HK	AHLA.DE	2025-01-22 17:27:11.009300+09:00
9989 JP	9989.T	2025-01-22 17:27:11.009300+09:00
9992 HK	9992.HK	2025-01-22 17:27:11.009300+09:00
9999 HK	NTES	2025-01-22 17:27:11.009300+09:00
A US	A	2025-01-22 17:27:11.009300+09:00
A2A IT	0N54.IL	2025-01-22 17:27:11.009300+09:00
AA US	AA	2025-01-22 17:27:11.009300+09:00
AAF GB	9AA.F	2025-01-22 17:27:11.009300+09:00
AAK SE	0A0J.IL	2025-01-22 17:27:11.009300+09:00
AAL GB	NGLB.DE	2025-01-22 17:27:11.009300+09:00
AAL US	AAL	2025-01-22 17:27:11.009300+09:00
AALB NL	AALBF	2025-01-22 17:27:11.009300+09:00
AAMI US	AAMI	2025-01-22 17:27:11.009300+09:00
AAOI US	AAOI	2025-01-22 17:27:11.009300+09:00
AAON US	AAON	2025-01-22 17:27:11.009300+09:00
AAP US	AAP	2025-01-22 17:27:11.009300+09:00
AAPL US	AAPL	2025-01-22 17:27:11.009300+09:00
AAT US	AAT	2025-01-22 17:27:11.009300+09:00
AAV CA	AAV.TO	2025-01-22 17:27:11.009300+09:00
ABBV US	ABBV	2025-01-22 17:27:11.009300+09:00
ABCB US	ABCB	2025-01-22 17:27:11.009300+09:00
ABDN GB	SLFPY	2025-01-22 17:27:11.009300+09:00
ABF GB	AFO1.F	2025-01-22 17:27:11.009300+09:00
ABG US	ABG	2025-01-22 17:27:11.009300+09:00
ABG ZA	AGRPY	2025-01-22 17:27:11.009300+09:00
ABI BE	BUD	2025-01-22 17:27:11.009300+09:00
ABM US	ABM	2025-01-22 17:27:11.009300+09:00
ABNB US	ABNB.VI	2025-01-22 17:27:11.009300+09:00
ABR US	ABR	2025-01-22 17:27:11.009300+09:00
ABSI US	ABSI	2025-01-22 17:27:11.009300+09:00
ABT US	ABT	2025-01-22 17:27:11.009300+09:00
ABUS US	ABUS	2025-01-22 17:27:11.009300+09:00
ABX CA	GOLD	2025-01-22 17:27:11.009300+09:00
AC CA	AC.TO	2025-01-22 17:27:11.009300+09:00
AC FR	AC.PA	2025-01-22 17:27:11.009300+09:00
AC PH	AYALY	2025-01-22 17:27:11.009300+09:00
AC* MX	AC.MX	2025-01-22 17:27:11.009300+09:00
ACA FR	CRARY	2025-01-22 17:27:11.009300+09:00
ACA US	ACA	2025-01-22 17:27:11.009300+09:00
ACAD US	ACAD	2025-01-22 17:27:11.009300+09:00
ACCD US	ACCD	2025-01-22 17:27:11.009300+09:00
ACCO US	ACCO	2025-01-22 17:27:11.009300+09:00
ACE IT	0MHD.IL	2025-01-22 17:27:11.009300+09:00
ACEL US	ACEL	2025-01-22 17:27:11.009300+09:00
ACGL US	ACGL	2025-01-22 17:27:11.009300+09:00
ACHC US	ACHC	2025-01-22 17:27:11.009300+09:00
ACIC US	ACIC	2025-01-22 17:27:11.009300+09:00
ACIW US	ACIW	2025-01-22 17:27:11.009300+09:00
ACKB BE	ACKB.BR	2025-01-22 17:27:11.009300+09:00
ACLN CH	ACLN.SW	2025-01-22 17:27:11.009300+09:00
ACLS US	ACLS	2025-01-22 17:27:11.009300+09:00
ACLX US	ACLX	2025-01-22 17:27:11.009300+09:00
ACM US	ACM	2025-01-22 17:27:11.009300+09:00
ACP PL	SFB1.SG	2025-01-22 17:27:11.009300+09:00
ACRE US	ACRE	2025-01-22 17:27:11.009300+09:00
ACT US	ACT	2025-01-22 17:27:11.009300+09:00
ACX ES	0OIQ.IL	2025-01-22 17:27:11.009300+09:00
AD NL	AD.AS	2025-01-22 17:27:11.009300+09:00
ADBE US	ADBE	2025-01-22 17:27:11.009300+09:00
ADC US	ADC	2025-01-22 17:27:11.009300+09:00
ADEA US	ADEA	2025-01-22 17:27:11.009300+09:00
ADI US	ADI	2025-01-22 17:27:11.009300+09:00
ADM GB	FLN.F	2025-01-22 17:27:11.009300+09:00
ADM US	ADM	2025-01-22 17:27:11.009300+09:00
ADMA US	ADMA	2025-01-22 17:27:11.009300+09:00
ADNT US	ADNT	2025-01-22 17:27:11.009300+09:00
ADP FR	ADP	2025-01-22 17:27:11.009300+09:00
ADP US	ADP	2025-01-22 17:27:11.009300+09:00
ADPT US	ADPT	2025-01-22 17:27:11.009300+09:00
ADRO ID	A64.F	2025-01-22 17:27:11.009300+09:00
ADS DE	ADS.DE	2025-01-22 17:27:11.009300+09:00
ADSK US	ADSK	2025-01-22 17:27:11.009300+09:00
ADT US	ADT	2025-01-22 17:27:11.009300+09:00
ADTN US	ADTN	2025-01-22 17:27:11.009300+09:00
ADUS US	ADUS	2025-01-22 17:27:11.009300+09:00
ADYEN NL	0YP5.IL	2025-01-22 17:27:11.009300+09:00
AED BE	AED.BR	2025-01-22 17:27:11.009300+09:00
AEE US	AEE	2025-01-22 17:27:11.009300+09:00
AEFES TR	AEFES.IS	2025-01-22 17:27:11.009300+09:00
AEHR US	AEHR	2025-01-22 17:27:11.009300+09:00
AEIS US	AEIS	2025-01-22 17:27:11.009300+09:00
AEM CA	0R2J.L	2025-01-22 17:27:11.009300+09:00
AEM SG	AWX.SI	2025-01-22 17:27:11.009300+09:00
AENA ES	0R4Y.IL	2025-01-22 17:27:11.009300+09:00
AEO US	AEO	2025-01-22 17:27:11.009300+09:00
AEP US	AEP	2025-01-22 17:27:11.009300+09:00
AER US	R1D.SG	2025-01-22 17:27:11.009300+09:00
AES US	AES	2025-01-22 17:27:11.009300+09:00
AESI US	AESI	2025-01-22 17:27:11.009300+09:00
AEYE US	AEYE	2025-01-22 17:27:11.009300+09:00
AF FR	AF.PA	2025-01-22 17:27:11.009300+09:00
AFCG US	AFCG	2025-01-22 17:27:11.009300+09:00
AFG US	AFG	2025-01-22 17:27:11.009300+09:00
AFL US	AFL	2025-01-22 17:27:11.009300+09:00
AFRM US	AFRM	2025-01-22 17:27:11.009300+09:00
AFRY SE	AFRY.ST	2025-01-22 17:27:11.009300+09:00
AG CA	AG	2025-01-22 17:27:11.009300+09:00
AG1 DE	AG1.DE	2025-01-22 17:27:11.009300+09:00
AGAS NO	AGAS.OL	2025-01-22 17:27:11.009300+09:00
AGCO US	AGCO	2025-01-22 17:27:11.009300+09:00
AGIO US	AGIO	2025-01-22 17:27:11.009300+09:00
AGL AU	AGLXY	2025-01-22 17:27:11.009300+09:00
AGL US	AGL	2025-01-22 17:27:11.009300+09:00
AGNC US	AGNC	2025-01-22 17:27:11.009300+09:00
AGO US	AGO	2025-01-22 17:27:11.009300+09:00
AGR GB	ARSSF	2025-01-22 17:27:11.009300+09:00
AGS BE	AGS.BR	2025-01-22 17:27:11.009300+09:00
AGS US	AGS	2025-01-22 17:27:11.009300+09:00
AGX US	AGX	2025-01-22 17:27:11.009300+09:00
AGYS US	AGYS	2025-01-22 17:27:11.009300+09:00
AHCO US	AHCO	2025-01-22 17:27:11.009300+09:00
AHH US	AHH	2025-01-22 17:27:11.009300+09:00
AHR US	AHR	2025-01-22 17:27:11.009300+09:00
AHT GB	ASHTY	2025-01-22 17:27:11.009300+09:00
AI FR	AIL.DE	2025-01-22 17:27:11.009300+09:00
AI US	AINC.VI	2025-01-22 17:27:11.009300+09:00
AIA NZ	BZTA.F	2025-01-22 17:27:11.009300+09:00
AIBG IE	A5G.IR	2025-01-22 17:27:11.009300+09:00
AIF CA	53U.MU	2025-01-22 17:27:11.009300+09:00
AIG US	AIG	2025-01-22 17:27:11.009300+09:00
AIOT US	AIOT	2025-01-22 17:27:11.009300+09:00
AIP US	AIP	2025-01-22 17:27:11.009300+09:00
AIR FR	AIR.PA	2025-01-22 17:27:11.009300+09:00
AIR US	AIR	2025-01-22 17:27:11.009300+09:00
AIT US	AIT	2025-01-22 17:27:11.009300+09:00
AIXA DE	AIXA.DE	2025-01-22 17:27:11.009300+09:00
AIZ US	AIZ	2025-01-22 17:27:11.009300+09:00
AJB GB	3FY.F	2025-01-22 17:27:11.009300+09:00
AJG US	AJG	2025-01-22 17:27:11.009300+09:00
AKAM US	AKAM	2025-01-22 17:27:11.009300+09:00
AKBA US	AKBA	2025-01-22 17:27:11.009300+09:00
AKBNK TR	AKBNK.IS	2025-01-22 17:27:11.009300+09:00
AKE FR	AKE.PA	2025-01-22 17:27:11.009300+09:00
AKR US	AKR	2025-01-22 17:27:11.009300+09:00
AKRBP NO	AKRBP.OL	2025-01-22 17:27:11.009300+09:00
AKRO US	AKRO	2025-01-22 17:27:11.009300+09:00
AKSO NO	AKSO.OL	2025-01-22 17:27:11.009300+09:00
AKZA NL	AKZA.AS	2025-01-22 17:27:11.009300+09:00
AL US	AL	2025-01-22 17:27:11.009300+09:00
ALA CA	ALA.TO	2025-01-22 17:27:11.009300+09:00
ALAB US	ALAB	2025-01-22 17:27:11.009300+09:00
ALARK TR	ALARK.IS	2025-01-22 17:27:11.009300+09:00
ALB US	ALB	2025-01-22 17:27:11.009300+09:00
ALC CH	ALC	2025-01-22 17:27:11.009300+09:00
ALCO US	ALCO	2025-01-22 17:27:11.009300+09:00
ALD AU	CTXAY	2025-01-22 17:27:11.009300+09:00
ALDX US	ALDX	2025-01-22 17:27:11.009300+09:00
ALE PL	0A5O.IL	2025-01-22 17:27:11.009300+09:00
ALE US	ALE	2025-01-22 17:27:11.009300+09:00
ALESK FR	0RSL.L	2025-01-22 17:27:11.009300+09:00
ALEX US	ALEX	2025-01-22 17:27:11.009300+09:00
ALFA SE	ALFA.ST	2025-01-22 17:27:11.009300+09:00
ALFEN NL	ALFEN.AS	2025-01-22 17:27:11.009300+09:00
ALG US	ALG	2025-01-22 17:27:11.009300+09:00
ALGM US	ALGM	2025-01-22 17:27:11.009300+09:00
ALGN US	ALGN	2025-01-22 17:27:11.009300+09:00
ALGT US	ALGT	2025-01-22 17:27:11.009300+09:00
ALHC US	ALHC	2025-01-22 17:27:11.009300+09:00
ALI PH	AYAAF	2025-01-22 17:27:11.009300+09:00
ALK US	ALK	2025-01-22 17:27:11.009300+09:00
ALKB DK	0OIR.IL	2025-01-22 17:27:11.009300+09:00
ALKS US	ALKS	2025-01-22 17:27:11.009300+09:00
ALKT US	ALKT	2025-01-22 17:27:11.009300+09:00
ALL AU	ARLUF	2025-01-22 17:27:11.009300+09:00
ALL US	ALL	2025-01-22 17:27:11.009300+09:00
ALLE US	ALLE	2025-01-22 17:27:11.009300+09:00
ALLEI SE	ALLEI.ST	2025-01-22 17:27:11.009300+09:00
ALLFG NL	0AAL.IL	2025-01-22 17:27:11.009300+09:00
ALLO US	ALLO	2025-01-22 17:27:11.009300+09:00
ALLY US	ALLY	2025-01-22 17:27:11.009300+09:00
ALMB DK	ALMB.CO	2025-01-22 17:27:11.009300+09:00
ALNT US	ALNT	2025-01-22 17:27:11.009300+09:00
ALNY US	ALNY	2025-01-22 17:27:11.009300+09:00
ALO FR	ALO.PA	2025-01-22 17:27:11.009300+09:00
ALPHA GR	ALPHA.AT	2025-01-22 17:27:11.009300+09:00
ALQ AU	CP4.F	2025-01-22 17:27:11.009300+09:00
ALR PL	0QBM.IL	2025-01-22 17:27:11.009300+09:00
ALRM US	ALRM	2025-01-22 17:27:11.009300+09:00
ALRS US	ALRS	2025-01-22 17:27:11.009300+09:00
ALSEA* MX	ALSEA.MX	2025-01-22 17:27:11.009300+09:00
ALSN US	ALSN	2025-01-22 17:27:11.009300+09:00
ALT US	ALT	2025-01-22 17:27:11.009300+09:00
ALTM US	ALTM	2025-01-22 17:27:11.009300+09:00
ALX AU	ALX.AX	2025-01-22 17:27:11.009300+09:00
ALX US	ALX	2025-01-22 17:27:11.009300+09:00
AM FR	0IAX.IL	2025-01-22 17:27:11.009300+09:00
AM US	AM	2025-01-22 17:27:11.009300+09:00
AMAL US	AMAL	2025-01-22 17:27:11.009300+09:00
AMAT US	AMAT	2025-01-22 17:27:11.009300+09:00
AMBA US	AMBA	2025-01-22 17:27:11.009300+09:00
AMBC US	AMBC	2025-01-22 17:27:11.009300+09:00
AMBP US	7JZ.MU	2025-01-22 17:27:11.009300+09:00
AMCR US	AMCR	2025-01-22 17:27:11.009300+09:00
AMD US	AMD	2025-01-22 17:27:11.009300+09:00
AME US	AME	2025-01-22 17:27:11.009300+09:00
AMED US	AMED	2025-01-22 17:27:11.009300+09:00
AMG NL	AMG.AS	2025-01-22 17:27:11.009300+09:00
AMG US	AMG	2025-01-22 17:27:11.009300+09:00
AMGN US	AMGN	2025-01-22 17:27:11.009300+09:00
AMH US	0HEJ.L	2025-01-22 17:27:11.009300+09:00
AMKR US	AMKR	2025-01-22 17:27:11.009300+09:00
AML GB	ARGGY	2025-01-22 17:27:11.009300+09:00
AMN US	AMN	2025-01-22 17:27:11.009300+09:00
AMP AU	CTXAY	2025-01-22 17:27:11.009300+09:00
AMP IT	0N61.IL	2025-01-22 17:27:11.009300+09:00
AMP US	AMP	2025-01-22 17:27:11.009300+09:00
AMPH US	AMPH	2025-01-22 17:27:11.009300+09:00
AMPS US	AMPS	2025-01-22 17:27:11.009300+09:00
AMPY US	AMPY	2025-01-22 17:27:11.009300+09:00
AMR US	AMR	2025-01-22 17:27:11.009300+09:00
AMRK US	AMRK	2025-01-22 17:27:11.009300+09:00
AMRX US	AMRX	2025-01-22 17:27:11.009300+09:00
AMS CH	0QWC.IL	2025-01-22 17:27:11.009300+09:00
AMS ES	0P2W.IL	2025-01-22 17:27:11.009300+09:00
AMS ZA	ANGPY	2025-01-22 17:27:11.009300+09:00
AMSC US	AMSC	2025-01-22 17:27:11.009300+09:00
AMSF US	AMSF	2025-01-22 17:27:11.009300+09:00
AMT US	AMT	2025-01-22 17:27:11.009300+09:00
AMTB US	AMTB	2025-01-22 17:27:11.009300+09:00
AMUN FR	0RDX.IL	2025-01-22 17:27:11.009300+09:00
AMWD US	AMWD	2025-01-22 17:27:11.009300+09:00
AMZN US	AMZN	2025-01-22 17:27:11.009300+09:00
AN US	AN	2025-01-22 17:27:11.009300+09:00
ANA ES	0H4K.IL	2025-01-22 17:27:11.009300+09:00
ANAB US	ANAB	2025-01-22 17:27:11.009300+09:00
ANDR AT	ANDR.VI	2025-01-22 17:27:11.009300+09:00
ANE ES	5BP.HA	2025-01-22 17:27:11.009300+09:00
ANET US	ANET	2025-01-22 17:27:11.009300+09:00
ANGO US	ANGO	2025-01-22 17:27:11.009300+09:00
ANIM IT	ANIM.MI	2025-01-22 17:27:11.009300+09:00
ANIP US	ANIP	2025-01-22 17:27:11.009300+09:00
ANN AU	ANSLY	2025-01-22 17:27:11.009300+09:00
ANNX US	ANNX	2025-01-22 17:27:11.009300+09:00
ANSS US	ANSS	2025-01-22 17:27:11.009300+09:00
ANTM ID	PAEKY	2025-01-22 17:27:11.009300+09:00
ANTO GB	ANFGF	2025-01-22 17:27:11.009300+09:00
ANZ AU	X5Z1.F	2025-01-22 17:27:11.009300+09:00
AOF DE	AOF.DE	2025-01-22 17:27:11.009300+09:00
AORT US	AORT	2025-01-22 17:27:11.009300+09:00
AOSL US	AOY.F	2025-01-22 17:27:11.009300+09:00
AP CA	AP-UN.TO	2025-01-22 17:27:11.009300+09:00
APA AU	APA.XA	2025-01-22 17:27:11.009300+09:00
APA US	APA	2025-01-22 17:27:11.009300+09:00
APD US	AP3.DE	2025-01-22 17:27:11.009300+09:00
APEI US	APEI	2025-01-22 17:27:11.009300+09:00
APG US	APG	2025-01-22 17:27:11.009300+09:00
APGE US	APGE	2025-01-22 17:27:11.009300+09:00
APH US	APH.VI	2025-01-22 17:27:11.009300+09:00
APLD US	APLD	2025-01-22 17:27:11.009300+09:00
APLE US	APLE	2025-01-22 17:27:11.009300+09:00
APLS US	APLS	2025-01-22 17:27:11.009300+09:00
APN ZA	LDZA.SG	2025-01-22 17:27:11.009300+09:00
APO US	APO	2025-01-22 17:27:11.009300+09:00
APOG US	APOG	2025-01-22 17:27:11.009300+09:00
APPN US	0HGM.L	2025-01-22 17:27:11.009300+09:00
APPS US	APPS	2025-01-22 17:27:11.009300+09:00
APTV US	APTV	2025-01-22 17:27:11.009300+09:00
APX AU	APXYY	2025-01-22 17:27:11.009300+09:00
AQN CA	AQN	2025-01-22 17:27:11.009300+09:00
AQST US	AQST	2025-01-22 17:27:11.009300+09:00
AR US	AR	2025-01-22 17:27:11.009300+09:00
ARB AU	A7W.F	2025-01-22 17:27:11.009300+09:00
ARCAD NL	0N6B.IL	2025-01-22 17:27:11.009300+09:00
ARCB US	ARCB	2025-01-22 17:27:11.009300+09:00
ARCLK TR	RCAA.F	2025-01-22 17:27:11.009300+09:00
ARCT US	ARCT	2025-01-22 17:27:11.009300+09:00
ARDX US	ARDX	2025-01-22 17:27:11.009300+09:00
ARE CA	ARE.TO	2025-01-22 17:27:11.009300+09:00
ARE US	ARE	2025-01-22 17:27:11.009300+09:00
ARGX BE	ARGX	2025-01-22 17:27:11.009300+09:00
ARHS US	ARHS	2025-01-22 17:27:11.009300+09:00
ARI US	ARI	2025-01-22 17:27:11.009300+09:00
ARI ZA	EB9.F	2025-01-22 17:27:11.009300+09:00
ARKO US	ARKO	2025-01-22 17:27:11.009300+09:00
ARLO US	ARLO	2025-01-22 17:27:11.009300+09:00
ARM US	O9T.SG	2025-01-22 17:27:11.009300+09:00
ARMK US	ARMK	2025-01-22 17:27:11.009300+09:00
AROC US	AROC	2025-01-22 17:27:11.009300+09:00
ARPT IL	ARPTF	2025-01-22 17:27:11.009300+09:00
ARQT US	ARQT	2025-01-22 17:27:11.009300+09:00
ARR US	ARR	2025-01-22 17:27:11.009300+09:00
ARRY US	ARRY	2025-01-22 17:27:11.009300+09:00
ARVN US	ARVN	2025-01-22 17:27:11.009300+09:00
ARW US	ARW	2025-01-22 17:27:11.009300+09:00
ARWR US	ARWR	2025-01-22 17:27:11.009300+09:00
ARX CA	ARX.TO	2025-01-22 17:27:11.009300+09:00
ARYN CH	ARYN.SW	2025-01-22 17:27:11.009300+09:00
AS US	AS	2025-01-22 17:27:11.009300+09:00
ASB US	ASB	2025-01-22 17:27:11.009300+09:00
ASC US	ASC	2025-01-22 17:27:11.009300+09:00
ASELS TR	ASELS.IS	2025-01-22 17:27:11.009300+09:00
ASGN US	ASGN	2025-01-22 17:27:11.009300+09:00
ASH US	ASH	2025-01-22 17:27:11.009300+09:00
ASHM GB	AJMPF	2025-01-22 17:27:11.009300+09:00
ASII ID	ASJA.F	2025-01-22 17:27:11.009300+09:00
ASIX US	ASIX	2025-01-22 17:27:11.009300+09:00
ASLE US	ASLE	2025-01-22 17:27:11.009300+09:00
ASM NL	ASM.AS	2025-01-22 17:27:11.009300+09:00
ASML NL	ASML	2025-01-22 17:27:11.009300+09:00
ASND US	A71.SG	2025-01-22 17:27:11.009300+09:00
ASPI US	ASPI	2025-01-22 17:27:11.009300+09:00
ASPN US	ASPN	2025-01-22 17:27:11.009300+09:00
ASRNL NL	0RHS.IL	2025-01-22 17:27:11.009300+09:00
ASTE US	ASTE	2025-01-22 17:27:11.009300+09:00
ASTH US	ASTH	2025-01-22 17:27:11.009300+09:00
ASTS US	ASTS	2025-01-22 17:27:11.009300+09:00
ASUR US	ASUR	2025-01-22 17:27:11.009300+09:00
ASX AU	ASXFY	2025-01-22 17:27:11.009300+09:00
AT1 DE	AT1.DE	2025-01-22 17:27:11.009300+09:00
ATAI US	9VC.MU	2025-01-22 17:27:11.009300+09:00
ATD CA	ATD.TO	2025-01-22 17:27:11.009300+09:00
ATE FR	0O1S.IL	2025-01-22 17:27:11.009300+09:00
ATEC US	ATEC	2025-01-22 17:27:11.009300+09:00
ATEN US	ATEN	2025-01-22 17:27:11.009300+09:00
ATEX US	ATEX	2025-01-22 17:27:11.009300+09:00
ATGE US	ATGE	2025-01-22 17:27:11.009300+09:00
ATH CA	ATH.TO	2025-01-22 17:27:11.009300+09:00
ATHM US	8AHB.SG	2025-01-22 17:27:11.009300+09:00
ATI US	ATI	2025-01-22 17:27:11.009300+09:00
ATKR US	ATKR	2025-01-22 17:27:11.009300+09:00
ATLC US	ATLC	2025-01-22 17:27:11.009300+09:00
ATMU US	ATMU	2025-01-22 17:27:11.009300+09:00
ATO US	ATO	2025-01-22 17:27:11.009300+09:00
ATR US	ATR	2025-01-22 17:27:11.009300+09:00
ATRC US	ATRC	2025-01-22 17:27:11.009300+09:00
ATRL CA	ATRL.TO	2025-01-22 17:27:11.009300+09:00
ATRO US	ATRO	2025-01-22 17:27:11.009300+09:00
ATS AT	ATS.VI	2025-01-22 17:27:11.009300+09:00
ATS CA	ATS.TO	2025-01-22 17:27:11.009300+09:00
ATSG US	ATSG	2025-01-22 17:27:11.009300+09:00
ATXS US	ATXS	2025-01-22 17:27:11.009300+09:00
AUB AU	A5H.F	2025-01-22 17:27:11.009300+09:00
AUB US	AUB	2025-01-22 17:27:11.009300+09:00
AUPH US	AUPH	2025-01-22 17:27:11.009300+09:00
AUR US	AUR	2025-01-22 17:27:11.009300+09:00
AUTL US	AUTL	2025-01-22 17:27:11.009300+09:00
AUTO GB	ATDRF	2025-01-22 17:27:11.009300+09:00
AUTO NO	AUTO.OL	2025-01-22 17:27:11.009300+09:00
AV GB	GU81.F	2025-01-22 17:27:11.009300+09:00
AVA US	AVA	2025-01-22 17:27:11.009300+09:00
AVAV US	AVAV	2025-01-22 17:27:11.009300+09:00
AVB US	AVB	2025-01-22 17:27:11.009300+09:00
AVBP US	AVBP	2025-01-22 17:27:11.009300+09:00
AVD US	AVD	2025-01-22 17:27:11.009300+09:00
AVDL US	AVDL	2025-01-22 17:27:11.009300+09:00
AVDX US	AVDX	2025-01-22 17:27:11.009300+09:00
AVGO US	AVGO	2025-01-22 17:27:11.009300+09:00
AVI ZA	FTAI	2025-01-22 17:27:11.009300+09:00
AVIR US	AVIR	2025-01-22 17:27:11.009300+09:00
AVNS US	AVNS	2025-01-22 17:27:11.009300+09:00
AVNT US	AVNT	2025-01-22 17:27:11.009300+09:00
AVNW US	AVNW	2025-01-22 17:27:11.009300+09:00
AVO US	AVO	2025-01-22 17:27:11.009300+09:00
AVOL CH	AVOLZ.XC	2025-01-22 17:27:11.009300+09:00
AVPT US	AVPT	2025-01-22 17:27:11.009300+09:00
AVT US	AVT	2025-01-22 17:27:11.009300+09:00
AVTR US	AVTR	2025-01-22 17:27:11.009300+09:00
AVXL US	AVXL	2025-01-22 17:27:11.009300+09:00
AVY US	AVY	2025-01-22 17:27:11.009300+09:00
AWE GB	AWEVF	2025-01-22 17:27:11.009300+09:00
AWI US	AWI	2025-01-22 17:27:11.009300+09:00
AWK US	AWK	2025-01-22 17:27:11.009300+09:00
AWR US	AWR	2025-01-22 17:27:11.009300+09:00
AX US	AX	2025-01-22 17:27:11.009300+09:00
AXFO SE	AXFOS.XC	2025-01-22 17:27:11.009300+09:00
AXGN US	AXGN	2025-01-22 17:27:11.009300+09:00
AXIATA MY	AXXTF	2025-01-22 17:27:11.009300+09:00
AXL US	AYA.BE	2025-01-22 17:27:11.009300+09:00
AXON US	AXON	2025-01-22 17:27:11.009300+09:00
AXP US	AXP	2025-01-22 17:27:11.009300+09:00
AXS US	AXV.F	2025-01-22 17:27:11.009300+09:00
AXSM US	AXSM	2025-01-22 17:27:11.009300+09:00
AXTA US	AXTA	2025-01-22 17:27:11.009300+09:00
AYA CA	AYA.TO	2025-01-22 17:27:11.009300+09:00
AYI US	AYI	2025-01-22 17:27:11.009300+09:00
AYV FR	0RSP.IL	2025-01-22 17:27:11.009300+09:00
AZA SE	AZA.ST	2025-01-22 17:27:11.009300+09:00
AZE BE	AZE.BR	2025-01-22 17:27:11.009300+09:00
AZJ AU	QRL.F	2025-01-22 17:27:11.009300+09:00
AZM IT	0MHJ.IL	2025-01-22 17:27:11.009300+09:00
AZN GB	AZN	2025-01-22 17:27:11.009300+09:00
AZO US	AZO	2025-01-22 17:27:11.009300+09:00
AZPN US	AZPN	2025-01-22 17:27:11.009300+09:00
AZTA US	AZTA	2025-01-22 17:27:11.009300+09:00
AZZ US	AZZ	2025-01-22 17:27:11.009300+09:00
B US	B	2025-01-22 17:27:11.009300+09:00
B3SA3 BR	BOLSY	2025-01-22 17:27:11.009300+09:00
BA GB	BAESY	2025-01-22 17:27:11.009300+09:00
BA US	BCOD.XC	2025-01-22 17:27:11.009300+09:00
BAC US	BAC	2025-01-22 17:27:11.009300+09:00
BAER CH	BAERZ.XC	2025-01-22 17:27:11.009300+09:00
BAKKA NO	BKFKY	2025-01-22 17:27:11.009300+09:00
BALL US	BALL	2025-01-22 17:27:11.009300+09:00
BALY US	BALY	2025-01-22 17:27:11.009300+09:00
BAMI IT	0RLA.IL	2025-01-22 17:27:11.009300+09:00
BAMNB NL	BAMNB.AS	2025-01-22 17:27:11.009300+09:00
BANB CH	BANB.SW	2025-01-22 17:27:11.009300+09:00
BANC US	BANC	2025-01-22 17:27:11.009300+09:00
BANF US	BANF	2025-01-22 17:27:11.009300+09:00
BANR US	BANR	2025-01-22 17:27:11.009300+09:00
BAP US	BAP	2025-01-22 17:27:11.009300+09:00
BARC GB	BCS	2025-01-22 17:27:11.009300+09:00
BARK US	BARK	2025-01-22 17:27:11.009300+09:00
BAS DE	BAS.DE	2025-01-22 17:27:11.009300+09:00
BASE US	BASE	2025-01-22 17:27:11.009300+09:00
BATS GB	BTI	2025-01-22 17:27:11.009300+09:00
BAVA DK	BAVA.CO	2025-01-22 17:27:11.009300+09:00
BAX US	BAX	2025-01-22 17:27:11.009300+09:00
BB CA	0R0P.L	2025-01-22 17:27:11.009300+09:00
BBCA ID	BZG2.F	2025-01-22 17:27:11.009300+09:00
BBD CA	0QZP.L	2025-01-22 17:27:11.009300+09:00
BBIO US	BBIO	2025-01-22 17:27:11.009300+09:00
BBNI ID	PTBRY	2025-01-22 17:27:11.009300+09:00
BBOX GB	TTBXF	2025-01-22 17:27:11.009300+09:00
BBRI ID	BYRA.F	2025-01-22 17:27:11.009300+09:00
BBSE3 BR	BBSEY	2025-01-22 17:27:11.009300+09:00
BBVA ES	BBVA.MC	2025-01-22 17:27:11.009300+09:00
BBW US	BBW	2025-01-22 17:27:11.009300+09:00
BBWI US	BBWI	2025-01-22 17:27:11.009300+09:00
BBY GB	BAFBF	2025-01-22 17:27:11.009300+09:00
BBY US	BBY	2025-01-22 17:27:11.009300+09:00
BC IT	0Q7S.IL	2025-01-22 17:27:11.009300+09:00
BC US	BC	2025-01-22 17:27:11.009300+09:00
